e_id,l_id,time
1277,767,1370192400
1277,767,1370797200
1277,767,1371402000
1277,767,1372611600
1277,767,1373216400
1277,767,1373821200
1277,767,1374426000
1277,767,1375030800
1277,767,1376240400
1277,767,1376845200
1277,767,1377450000
1277,767,1378054800
1277,767,1378659600
1277,767,1379869200
1277,767,1380474000
1277,767,1379264400
1277,767,1381078800
1277,767,1381683600
1277,767,1382288400
1277,767,1382893200
1277,767,1383501600
1277,767,1384106400
1277,767,1384711200
1277,767,1385316000
1277,767,1385920800
1277,767,1386525600
1277,767,1387130400
1277,767,1387735200
1277,767,1388340000
1277,767,1388944800
1277,767,1389549600
1277,767,1390154400
1277,767,1390759200
1277,767,1391364000
1277,767,1391968800
1277,767,1392573600
1277,767,1393178400
1277,767,1393783200
1277,767,1394384400
1277,767,1394989200
1277,767,1395594000
1277,767,1396198800
1277,767,1396803600
1277,767,1398013200
1277,767,1397408400
1277,767,1398618000
1277,767,1399222800
1277,767,1399827600
1277,767,1400432400
1277,767,1401037200
1277,767,1401642000
1277,767,1402246800
1277,767,1402851600
1277,767,1403456400
1277,767,1404061200
1277,767,1404666000
1277,767,1405270800
1277,767,1405875600
1277,767,1406480400
1277,767,1407085200
1277,767,1408294800
1277,767,1408899600
1277,767,1409504400
1277,767,1410109200
1277,767,1411318800
1277,767,1411923600
1277,767,1412528400
1277,767,1413133200
1277,767,1413738000
1277,767,1414342800
1277,767,1415556000
1277,767,1416160800
1277,767,1417370400
1277,767,1417975200
1277,767,1418580000
1277,767,1419184800
1277,767,1420394400
1277,767,1420999200
1277,767,1421604000
1277,767,1422208800
1277,767,1422813600
1277,767,1424023200
1277,767,1423418400
1277,767,1424628000
1277,767,1425232800
1277,767,1425834000
1277,767,1426438800
1277,767,1427043600
1277,767,1427648400
1277,767,1428253200
1278,767,1359077400
1278,767,1370565000
1278,767,1354843800
1278,767,1355448600
1278,767,1356053400
1278,767,1356658200
1278,767,1357263000
1278,767,1357867800
1278,767,1358472600
1278,767,1359682200
1278,767,1360287000
1278,767,1360891800
1278,767,1361496600
1278,767,1362101400
1278,767,1362706200
1278,767,1366331400
1278,767,1363307400
1278,767,1363912200
1278,767,1364517000
1278,767,1365121800
1278,767,1365726600
1278,767,1366936200
1278,767,1367541000
1278,767,1368145800
1278,767,1369355400
1278,767,1368750600
1278,767,1369960200
1278,767,1371169800
1278,767,1371774600
1278,767,1372379400
1278,767,1373589000
1278,767,1374193800
1278,767,1374798600
1278,767,1375403400
1278,767,1376008200
1278,767,1378427400
1278,767,1376613000
1278,767,1377217800
1278,767,1377822600
1278,767,1379032200
1278,767,1379637000
1278,767,1380241800
1278,767,1380846600
1278,767,1381451400
1278,767,1382056200
1278,767,1382661000
1278,767,1383265800
1278,767,1383874200
1278,767,1384479000
1278,767,1385083800
1278,767,1386293400
1278,767,1386898200
1278,767,1387503000
1278,767,1388712600
1278,767,1389317400
1278,767,1391131800
1278,767,1389922200
1278,767,1395966600
1278,767,1390527000
1278,767,1391736600
1278,767,1392341400
1278,767,1392946200
1278,767,1395361800
1278,767,1393551000
1278,767,1394155800
1278,767,1394757000
1278,767,1396571400
1278,767,1397176200
1278,767,1397781000
1278,767,1398385800
1278,767,1398990600
1278,767,1404433800
1278,767,1399595400
1278,767,1400200200
1278,767,1400805000
1278,767,1401409800
1278,767,1402014600
1278,767,1402619400
1278,767,1403224200
1278,767,1403829000
1278,767,1405038600
1278,767,1405643400
1278,767,1406248200
1278,767,1406853000
1278,767,1407457800
1278,767,1408062600
1278,767,1408667400
1278,767,1410481800
1278,767,1409272200
1278,767,1409877000
1278,767,1411086600
1278,767,1411691400
1278,767,1412296200
1278,767,1412901000
1278,767,1413505800
1278,767,1414110600
1278,767,1414715400
1278,767,1415323800
1278,767,1415928600
1278,767,1416533400
1278,767,1417138200
1278,767,1417743000
1278,767,1418347800
1278,767,1418952600
1278,767,1419557400
1278,767,1420162200
1278,767,1420767000
1278,767,1421371800
1278,767,1421976600
1278,767,1422581400
1278,767,1423186200
1278,767,1423791000
1278,767,1424395800
1278,767,1425000600
1278,767,1425605400
1278,767,1426206600
1278,767,1426811400
1278,767,1427416200
1278,767,1428021000
1279,768,1232148600
1280,769,1233194400
1280,769,1237424400
1281,770,1233711000
1282,771,1235008800
1283,772,1235093400
1284,773,1235697300
1284,773,1236302100
1284,773,1237508100
1284,773,1238112900
1285,773,1236814200
1286,774,1236132000
1286,774,1239154200
1286,774,1241572500
1286,774,1242781200
1286,774,1243386000
1286,774,1243991700
1286,774,1244595600
1286,774,1245200400
1286,774,1245805200
1286,774,1246410000
1286,774,1247015700
1286,774,1247619600
1286,774,1248224400
1286,774,1248829200
1286,774,1249434000
1286,774,1250038800
1286,774,1250643600
1286,774,1251248400
1286,774,1251853200
1286,774,1252458000
1286,774,1253062800
1286,774,1253667600
1286,774,1254272400
1286,774,1254877200
1286,774,1255482000
1286,774,1256086800
1286,774,1256691600
1286,774,1257300000
1286,774,1257904800
1286,774,1258509600
1286,774,1259114400
1286,774,1259719200
1286,774,1260324000
1286,774,1260928800
1286,774,1261533600
1286,774,1262743200
1286,774,1263348000
1286,774,1263952800
1286,774,1264557600
1286,774,1265162400
1286,774,1265767200
1286,774,1266976800
1286,774,1267581600
1286,774,1268186400
1286,774,1268787600
1286,774,1269392400
1286,774,1269997200
1286,774,1270602000
1286,774,1271206800
1286,774,1271811600
1286,774,1272416400
1286,774,1273021200
1286,774,1273626000
1286,774,1274230800
1286,774,1274835600
1286,774,1275440400
1286,774,1276045200
1286,774,1276650000
1286,774,1277254800
1286,774,1277859600
1286,774,1278464400
1286,774,1279069200
1286,774,1279674000
1286,774,1280278800
1286,774,1280883600
1286,774,1281488400
1286,774,1282093200
1286,774,1282698000
1286,774,1283302800
1286,774,1283907600
1286,774,1284512400
1286,774,1285117200
1286,774,1285722000
1286,774,1286326800
1286,774,1286931600
1286,774,1287536400
1286,774,1288141200
1286,774,1288746000
1286,774,1289354400
1286,774,1289959200
1286,774,1290564000
1286,774,1291168800
1286,774,1291773600
1286,774,1292378400
1286,774,1292983200
1286,774,1293588000
1286,774,1294192800
1286,774,1294797600
1286,774,1295402400
1286,774,1296007200
1286,774,1296612000
1286,774,1297216800
1286,774,1297821600
1286,774,1298426400
1286,774,1299031200
1286,774,1299636000
1286,774,1300237200
1286,774,1300842000
1286,774,1301446800
1286,774,1302051600
1286,774,1302656400
1286,774,1303261200
1286,774,1303866000
1286,774,1304470800
1286,774,1305075600
1286,774,1305680400
1286,774,1306285200
1286,774,1306890000
1286,774,1307494800
1286,774,1308099600
1286,774,1308704400
1286,774,1309309200
1286,774,1309914000
1286,774,1310518800
1286,774,1311123600
1286,774,1311728400
1286,774,1312333200
1286,774,1312938000
1286,774,1313542800
1286,774,1314147600
1286,774,1314752400
1286,774,1315357200
1286,774,1315962000
1286,774,1316566800
1286,774,1317171600
1286,774,1317776400
1286,774,1318381200
1286,774,1318986000
1286,774,1319590800
1286,774,1320195600
1286,774,1320804000
1286,774,1321408800
1286,774,1322013600
1286,774,1322618400
1286,774,1323223200
1286,774,1323828000
1286,774,1324432800
1286,774,1325037600
1286,774,1325642400
1286,774,1326247200
1286,774,1326852000
1286,774,1327456800
1286,774,1328061600
1286,774,1328666400
1286,774,1329271200
1286,774,1329876000
1286,774,1330480800
1286,774,1331085600
1286,774,1331686800
1286,774,1332291600
1286,774,1332896400
1286,774,1333501200
1286,774,1334106000
1286,774,1334710800
1286,774,1335315600
1286,774,1335920400
1286,774,1336525200
1286,774,1337130000
1286,774,1337734800
1286,774,1338339600
1287,774,1237161600
1287,774,1239570000
1287,774,1239580800
1287,774,1241989200
1287,774,1242000000
1287,774,1245013200
1287,774,1247443200
1287,774,1249862400
1287,774,1252886400
1287,774,1254700800
1287,774,1258333200
1287,774,1260752400
1287,774,1263171600
1287,774,1268611200
1288,774,1262314800
1289,775,1236727800
1290,776,1238194800
1290,776,1286632800
1291,777,1238500800
1292,777,1238533200
1293,778,1239474600
1293,778,1241893800
1294,779,1271458800
1294,779,1264204800
1294,779,1266624000
1294,779,1269039600
1294,779,1289606400
1294,779,1292025600
1294,779,1299888000
1295,780,1241956800
1295,780,1244376000
1295,780,1246795200
1295,780,1249214400
1296,781,1245371400
1296,781,1244161800
1296,781,1267752600
1296,781,1270168200
1296,781,1271377800
1296,781,1289527200
1296,781,1291341600
1296,781,1293760800
1296,781,1294970400
1296,781,1297994400
1297,782,1243728000
1297,782,1247947200
1298,783,1243800000
1298,783,1248026400
1299,783,1279755000
1300,784,1244296800
1301,785,1336176000
1301,785,1329526800
1301,785,1330131600
1301,785,1330736400
1301,785,1331341200
1301,785,1331942400
1301,785,1332547200
1301,785,1333152000
1301,785,1333756800
1301,785,1334361600
1301,785,1334966400
1301,785,1335016800
1301,785,1335571200
1301,785,1336780800
1301,785,1337385600
1301,785,1341016200
1302,785,1332696600
1303,785,1335033000
1304,786,1247097600
1305,786,1279413000
1306,787,1247439600
1307,788,1247507100
1308,789,1248454800
1309,790,1248534000
1310,791,1248915600
1310,791,1249520400
1310,791,1250730000
1310,791,1252544400
1311,792,1249142400
1312,793,1251936000
1312,793,1252540800
1312,793,1253145600
1312,793,1253750400
1312,793,1259802000
1312,793,1261011600
1312,793,1264035600
1312,793,1265245200
1312,793,1266454800
1312,793,1267664400
1312,793,1268870400
1313,793,1257710400
1314,794,1254672000
1315,795,1401040800
1315,795,1407693600
1315,795,1410717600
1315,795,1411927200
1315,795,1356892200
1315,795,1356287400
1315,795,1357498800
1315,795,1358101800
1315,795,1358708400
1315,795,1359313200
1315,795,1359918000
1315,795,1414954800
1315,795,1360522800
1315,795,1361127600
1315,795,1365962400
1315,795,1361732400
1315,795,1362337200
1315,795,1362938400
1315,795,1363543200
1315,795,1364146200
1315,795,1364148000
1315,795,1364752800
1315,795,1365357600
1315,795,1365964200
1315,795,1418583600
1315,795,1366567200
1315,795,1367172000
1315,795,1372008600
1315,795,1367776800
1315,795,1419793200
1315,795,1368381600
1315,795,1368986400
1315,795,1421002800
1315,795,1369591200
1315,795,1370196000
1315,795,1370800800
1315,795,1427047200
1315,795,1416767400
1315,795,1371405600
1315,795,1372010400
1315,795,1372615200
1315,795,1373220000
1315,795,1373824800
1315,795,1374429600
1315,795,1375032600
1315,795,1375034400
1315,795,1375639200
1315,795,1376244000
1315,795,1376848800
1315,795,1377451800
1315,795,1377453600
1315,795,1382292000
1315,795,1378058400
1315,795,1378663200
1315,795,1379268000
1315,795,1379871000
1315,795,1379872800
1315,795,1380477600
1315,795,1416769200
1315,795,1381082400
1315,795,1381687200
1315,795,1382895000
1315,795,1382896800
1315,795,1383505200
1315,795,1384110000
1315,795,1384714800
1315,795,1385317800
1315,795,1385319600
1315,795,1385924400
1315,795,1386529200
1315,795,1387134000
1315,795,1387738800
1315,795,1388343600
1315,795,1390761000
1315,795,1392577200
1315,795,1393180200
1315,795,1393182000
1315,795,1393786800
1315,795,1398621600
1315,795,1394388000
1315,795,1395595800
1315,795,1395597600
1315,795,1394992800
1315,795,1396202400
1315,795,1396807200
1315,795,1398016800
1315,795,1397412000
1315,795,1398619800
1315,795,1399226400
1315,795,1399831200
1315,795,1400436000
1315,795,1401039000
1315,795,1401645600
1315,795,1402250400
1315,795,1402855200
1315,795,1403458200
1315,795,1403460000
1315,795,1404064800
1315,795,1404669600
1315,795,1405274400
1315,795,1405879200
1315,795,1406482200
1315,795,1406484000
1315,795,1407088800
1315,795,1408298400
1315,795,1408901400
1315,795,1408903200
1315,795,1409508000
1315,795,1410112800
1315,795,1411322400
1315,795,1411925400
1315,795,1412532000
1315,795,1413136800
1315,795,1413741600
1315,795,1414344600
1315,795,1414346400
1315,795,1415559600
1315,795,1416164400
1315,795,1417374000
1315,795,1417978800
1315,795,1419791400
1315,795,1419188400
1315,795,1420398000
1315,795,1421607600
1315,795,1422210600
1315,795,1422212400
1315,795,1422817200
1315,795,1424026800
1315,795,1423422000
1315,795,1424629800
1315,795,1424631600
1315,795,1425236400
1315,795,1425837600
1315,795,1426442400
1315,795,1427045400
1315,795,1427652000
1315,795,1428256800
1315,795,1373817600
1315,795,1389552300
1315,795,1406483100
1315,795,1427651100
1315,795,1411926300
1315,795,1379269800
1315,795,1368988200
1315,795,1372608000
1315,795,1373212800
1315,795,1377452700
1315,795,1378662300
1315,795,1380476700
1315,795,1381686300
1315,795,1382895900
1315,795,1382896800
1315,795,1384109100
1315,795,1385318700
1315,795,1386528300
1315,795,1388342700
1315,795,1390761900
1315,795,1391971500
1315,795,1393181100
1315,795,1394387100
1315,795,1394389800
1315,795,1396201500
1315,795,1397411100
1315,795,1397413800
1315,795,1397413800
1315,795,1414345500
1315,795,1398620700
1315,795,1398623400
1315,795,1399830300
1315,795,1400437800
1315,795,1401039900
1315,795,1402249500
1315,795,1404063900
1315,795,1405273500
1315,795,1407692700
1315,795,1409507100
1315,795,1410716700
1315,795,1413135900
1315,795,1415558700
1315,795,1417373100
1315,795,1418582700
1315,795,1419792300
1315,795,1421001900
1315,795,1422211500
1315,795,1423421100
1315,795,1424630700
1315,795,1425836700
1315,795,1428860700
1316,795,1343433600
1316,795,1344038400
1316,795,1344643200
1316,795,1345248000
1316,795,1345852800
1316,795,1346457600
1316,795,1347062400
1316,795,1347667200
1316,795,1348272000
1316,795,1348876800
1316,795,1349481600
1316,795,1350086400
1316,795,1350691200
1316,795,1351296000
1316,795,1351900800
1316,795,1352509200
1316,795,1352511000
1316,795,1353114000
1316,795,1353718800
1316,795,1354323600
1316,795,1354928400
1316,795,1355533200
1316,795,1356138000
1316,795,1356742800
1316,795,1357347600
1316,795,1357952400
1316,795,1358557200
1316,795,1359162000
1316,795,1359766800
1316,795,1361581200
1316,795,1360371600
1316,795,1362186000
1316,795,1362790800
1316,795,1363392000
1316,795,1363996800
1316,795,1364601600
1316,795,1365206400
1316,795,1365811200
1316,795,1366416000
1316,795,1367020800
1316,795,1367625600
1316,795,1368230400
1316,795,1368835200
1316,795,1369440000
1316,795,1370044800
1316,795,1370649600
1316,795,1371254400
1316,795,1371859200
1316,795,1372464000
1316,795,1372516200
1316,795,1373673600
1316,795,1374278400
1316,795,1374883200
1316,795,1375488000
1316,795,1376092800
1316,795,1376697600
1316,795,1377302400
1316,795,1377907200
1316,795,1378512000
1316,795,1379116800
1316,795,1379721600
1316,795,1380326400
1316,795,1380931200
1316,795,1381536000
1316,795,1382745600
1316,795,1382140800
1316,795,1383350400
1316,795,1383958800
1316,795,1384563600
1316,795,1385168400
1316,795,1385773200
1316,795,1386378000
1316,795,1386982800
1316,795,1387587600
1316,795,1388192400
1316,795,1388797200
1316,795,1389402000
1316,795,1390006800
1316,795,1390611600
1316,795,1391216400
1316,795,1391821200
1316,795,1402704000
1316,795,1392426000
1316,795,1393030800
1316,795,1393635600
1316,795,1394240400
1316,795,1395446400
1316,795,1394841600
1316,795,1396051200
1316,795,1396656000
1316,795,1403308800
1316,795,1397260800
1316,795,1397865600
1316,795,1398470400
1316,795,1399075200
1316,795,1399680000
1316,795,1404518400
1316,795,1400284800
1316,795,1400889600
1316,795,1401494400
1316,795,1402099200
1316,795,1403913600
1316,795,1405123200
1316,795,1405728000
1316,795,1406332800
1316,795,1406937600
1316,795,1407542400
1316,795,1408147200
1316,795,1408752000
1316,795,1409356800
1316,795,1410566400
1316,795,1409961600
1316,795,1411171200
1316,795,1411776000
1316,795,1412380800
1316,795,1412985600
1316,795,1413590400
1316,795,1414195200
1316,795,1414800000
1316,795,1415408400
1316,795,1416013200
1316,795,1416618000
1316,795,1417222800
1316,795,1417827600
1316,795,1418432400
1316,795,1419037200
1316,795,1419642000
1316,795,1420246800
1316,795,1420851600
1316,795,1421456400
1316,795,1422061200
1316,795,1422666000
1316,795,1423270800
1316,795,1423875600
1316,795,1424480400
1316,795,1425085200
1316,795,1425690000
1316,795,1426291200
1316,795,1426896000
1316,795,1427500800
1316,795,1428105600
1316,795,1373673600
1316,795,1380380400
1316,795,1380985200
1316,795,1381590000
1316,795,1382194800
1316,795,1382799600
1316,795,1383404400
1316,795,1399732200
1316,795,1400337000
1317,795,1362254400
1317,795,1401562800
1317,795,1373810400
1317,795,1371943800
1317,795,1372600800
1317,795,1373205600
1317,795,1374415200
1317,795,1375020000
1317,795,1375624800
1317,795,1384012800
1317,795,1384617600
1317,795,1399766400
1317,795,1401562800
1318,795,1397001600
1318,795,1380065400
1318,795,1366155000
1318,795,1367418600
1318,795,1368023400
1318,795,1368628200
1318,795,1369233000
1318,795,1369837800
1318,795,1370442600
1318,795,1371047400
1318,795,1372203000
1318,795,1372257000
1318,795,1372861800
1318,795,1373466600
1318,795,1374071400
1318,795,1374676200
1318,795,1380670200
1318,795,1381275000
1318,795,1381879800
1318,795,1382484600
1318,795,1383089400
1318,795,1384907400
1318,795,1383697800
1318,795,1384302600
1318,795,1385512200
1318,795,1397001600
1318,795,1398209400
1318,795,1398814200
1319,795,1405641600
1319,795,1408060800
1319,795,1413504000
1319,795,1377216000
1319,795,1377820800
1319,795,1378425600
1319,795,1379030400
1319,795,1379633400
1319,795,1380238200
1319,795,1380240000
1319,795,1380843000
1319,795,1381447800
1319,795,1382052600
1319,795,1382657400
1319,795,1383262200
1319,795,1383870600
1319,795,1384475400
1319,795,1385080200
1319,795,1385685000
1319,795,1386289800
1319,795,1386894600
1319,795,1398382200
1319,795,1398384000
1319,795,1398987000
1319,795,1398988800
1319,795,1399593600
1319,795,1400198400
1319,795,1400803200
1319,795,1401408000
1319,795,1402012800
1319,795,1402617600
1319,795,1403222400
1319,795,1415926800
1319,795,1403827200
1319,795,1404432000
1319,795,1405036800
1319,795,1406246400
1319,795,1406851200
1319,795,1407456000
1319,795,1408665600
1319,795,1409270400
1319,795,1409875200
1319,795,1410480000
1319,795,1411084800
1319,795,1411689600
1319,795,1412294400
1319,795,1412899200
1319,795,1414108800
1319,795,1414713600
1319,795,1415322000
1319,795,1416531600
1319,795,1417136400
1319,795,1417741200
1319,795,1418346000
1319,795,1418950800
1319,795,1419555600
1319,795,1420160400
1319,795,1420765200
1319,795,1421370000
1319,795,1421974800
1319,795,1422579600
1319,795,1423184400
1319,795,1423789200
1319,795,1424394000
1319,795,1424998800
1319,795,1425603600
1319,795,1426204800
1319,795,1426809600
1319,795,1427414400
1319,795,1428019200
1320,795,1366070400
1320,795,1372116600
1320,795,1379979000
1320,795,1394496000
1320,795,1395100800
1320,795,1395705600
1320,795,1396310400
1320,795,1398121200
1320,795,1398123000
1320,795,1398726000
1320,795,1398727800
1320,795,1398729600
1321,795,1372289400
1321,795,1378944000
1321,795,1379548800
1321,795,1380153600
1321,795,1380758400
1321,795,1381363200
1321,795,1381363200
1321,795,1381968000
1321,795,1381968000
1321,795,1382572800
1321,795,1382572800
1321,795,1383177600
1321,795,1383177600
1321,795,1383786000
1321,795,1384390800
1321,795,1384995600
1321,795,1385600400
1321,795,1386205200
1321,795,1386810000
1321,795,1387414800
1321,795,1388019600
1321,795,1392253200
1321,795,1392858000
1321,795,1393462800
1321,795,1394067600
1321,795,1394668800
1321,795,1395273600
1321,795,1395878400
1321,795,1396483200
1321,795,1397088000
1321,795,1397692800
1321,795,1398297600
1321,795,1398902400
1321,795,1399507200
1321,795,1400112000
1321,795,1400716800
1321,795,1401321600
1321,795,1401926400
1321,795,1402531200
1321,795,1403136000
1321,795,1403740800
1321,795,1404345600
1321,795,1404950400
1321,795,1405555200
1321,795,1406160000
1321,795,1406764800
1321,795,1407369600
1321,795,1407974400
1321,795,1408579200
1321,795,1409184000
1321,795,1409788800
1321,795,1410393600
1321,795,1410998400
1321,795,1411603200
1321,795,1412208000
1321,795,1412812800
1321,795,1413417600
1321,795,1414022400
1321,795,1414627200
1321,795,1415235600
1321,795,1415840400
1321,795,1416445200
1321,795,1417050000
1321,795,1417654800
1321,795,1418259600
1321,795,1418864400
1321,795,1419469200
1321,795,1420074000
1321,795,1420678800
1321,795,1421283600
1321,795,1421888400
1321,795,1422493200
1321,795,1423098000
1321,795,1423702800
1321,795,1424307600
1321,795,1424912400
1321,795,1425517200
1321,795,1426118400
1321,795,1426723200
1321,795,1427328000
1321,795,1427932800
1322,796,1258070400
1322,796,1361491200
1323,797,1258903800
1324,798,1258815600
1325,799,1261267200
1326,800,1261445400
1326,800,1262050200
1327,801,1265239800
1328,802,1265421600
1328,802,1266026400
1328,802,1266631200
1328,802,1267236000
1329,802,1302973200
1330,803,1265571000
1330,803,1267990200
1330,803,1271010600
1331,803,1265934600
1331,803,1268355600
1331,803,1313107200
1331,803,1315526400
1331,803,1318550400
1332,803,1395514800
1333,804,1266098400
1334,805,1267844400
1335,806,1268607600
1336,807,1270998000
1336,807,1272207600
1337,807,1272585600
1337,807,1274400000
1337,807,1273190400
1337,807,1273795200
1337,807,1275004800
1337,807,1275609600
1337,807,1276214400
1337,807,1276819200
1337,807,1277424000
1337,807,1278028800
1337,807,1278633600
1337,807,1279843200
1337,807,1279238400
1337,807,1280448000
1337,807,1281052800
1337,807,1281657600
1337,807,1282262400
1337,807,1282867200
1337,807,1283472000
1337,807,1284076800
1337,807,1284681600
1338,807,1285374600
1338,807,1285979400
1338,807,1286584200
1338,807,1287189000
1338,807,1287793800
1338,807,1288398600
1338,807,1289003400
1338,807,1289611800
1338,807,1290216600
1338,807,1290821400
1338,807,1291426200
1338,807,1292031000
1338,807,1292635800
1338,807,1293240600
1338,807,1293845400
1338,807,1294450200
1338,807,1295055000
1338,807,1295659800
1339,808,1271201400
1339,808,1276644600
1339,808,1282087800
1340,809,1271286000
1341,810,1375401600
1341,810,1376006400
1341,810,1374192000
1341,810,1374796800
1341,810,1376611200
1341,810,1377216000
1341,810,1377820800
1341,810,1378425600
1341,810,1379030400
1341,810,1379635200
1341,810,1380844800
1341,810,1381449600
1341,810,1382054400
1341,810,1382659200
1341,810,1383264000
1341,810,1383872400
1341,810,1385082000
1341,810,1384477200
1342,811,1271723400
1343,812,1272323700
1343,812,1273533300
1344,813,1277037000
1345,814,1279987200
1346,815,1279992600
1347,816,1283007600
1348,817,1287185400
1349,818,1288314000
1350,819,1289867400
1351,820,1292630400
1352,821,1301097600
1353,821,1347750000
1354,822,1302303600
1355,823,1302308100
1356,824,1305932400
1357,824,1350601200
1357,824,1351206000
1357,824,1351810800
1357,824,1352419200
1358,825,1308612600
1358,825,1317686400
1358,825,1318290300
1358,825,1318896000
1358,825,1320714000
1358,825,1321923600
1358,825,1324342800
1358,825,1325552400
1358,825,1326762000
1358,825,1328576400
1358,825,1330995600
1358,825,1332201600
1358,825,1333411200
1358,825,1336435200
1359,826,1309393800
1360,827,1309996800
1361,828,1316298600
1362,829,1316358000
1363,830,1318096800
1364,831,1319896800
1364,831,1351346400
1365,832,1328965200
1365,832,1365866100
1366,833,1329665400
1367,833,1354467600
1368,833,1354671000
1369,834,1329681600
1369,834,1337540400
1369,834,1339959600
1369,834,1342378800
1369,834,1347822000
1369,834,1350846000
1369,834,1355688000
1369,834,1361133000
1369,834,1363548600
1369,834,1366572600
1369,834,1368990000
1369,834,1374433200
1369,834,1376852400
1369,834,1382295600
1369,834,1387139400
1369,834,1390163400
1369,834,1392582600
1369,834,1398022200
1369,834,1400441400
1369,834,1402860600
1369,834,1405884600
1369,834,1408303800
1369,834,1411327800
1369,834,1413747000
1369,834,1416169800
1369,834,1419193800
1369,834,1421613000
1369,834,1424032200
1369,834,1426447800
1369,834,1429471800
1370,835,1334703600
1371,836,1335481200
1371,836,1389918600
1372,836,1343170800
1372,836,1345590000
1373,836,1362009600
1374,837,1340236800
1375,837,1383750000
1375,837,1389798000
1376,838,1341183600
1377,839,1342569600
1377,839,1343782800
1377,839,1344387600
1377,839,1344992400
1377,839,1345597200
1377,839,1346202000
1377,839,1346806800
1377,839,1347411600
1377,839,1348016400
1377,839,1348621200
1377,839,1349226000
1377,839,1349830800
1377,839,1350435600
1377,839,1351040400
1377,839,1351645200
1377,839,1352253600
1377,839,1352858400
1377,839,1353463200
1377,839,1354068000
1377,839,1354672800
1377,839,1355882400
1377,839,1355277600
1377,839,1356487200
1377,839,1357092000
1377,839,1357696800
1377,839,1358301600
1377,839,1358906400
1377,839,1359511200
1377,839,1360116000
1377,839,1360720800
1377,839,1361325600
1377,839,1361930400
1377,839,1362535200
1377,839,1363136400
1377,839,1363741200
1377,839,1364346000
1377,839,1364950800
1377,839,1365555600
1377,839,1366160400
1378,840,1343178000
1379,841,1344096000
1380,842,1344643200
1381,842,1350147600
1382,843,1344650400
1382,843,1349488800
1382,843,1351908000
1382,843,1361588400
1382,843,1366423200
1383,843,1368986400
1384,844,1345469400
1384,844,1352125800
1385,845,1348423200
1386,846,1350140400
1387,846,1347584400
1388,847,1350950400
1389,848,1351953000
1390,849,1360848600
1391,850,1361048400
1392,851,1361926800
1392,851,1362531600
1392,851,1363132800
1392,851,1363737600
1393,852,1363998600
1394,853,1365883200
1395,854,1366068600
1396,855,1366583400
1397,855,1370567700
1398,856,1366995600
1399,857,1368021600
1400,858,1370640600
1401,859,1371079800
1402,860,1371598200
1402,860,1372206600
1403,861,1373059800
1404,862,1373727600
1405,863,1375479000
1405,863,1386369000
1406,864,1376611200
1407,865,1380459600
1408,866,1380922200
1409,867,1381366800
1410,868,1381878000
1411,869,1382481000
1412,870,1382814000
1413,871,1383003000
1414,872,1383346800
1415,873,1386975600
1416,873,1389315600
1416,873,1392339600
1416,873,1394755200
1416,873,1397174400
1416,873,1399593600
1416,873,1402617600
1416,873,1405036800
1416,873,1408060800
1416,873,1410480000
1416,873,1412899200
1416,873,1415926800
1416,873,1418346000
1416,873,1420765200
1416,873,1423789200
1416,873,1426204800
1416,873,1428624000
1417,874,1387065600
1418,875,1389837600
1419,876,1390521600
1420,876,1394578800
1421,877,1391479200
1421,877,1396915200
1422,878,1393110000
1423,879,1393545600
1424,880,1394992800
1425,881,1396729800
1425,881,1399149000
1425,881,1402173000
1425,881,1404592200
1425,881,1407011400
1425,881,1410035400
1425,881,1412454600
1425,881,1414873800
1425,881,1417901400
1425,881,1420320600
1425,881,1423344600
1425,881,1425763800
1425,881,1428179400
1426,882,1397165400
1427,883,1397836800
1428,884,1398470400
1429,885,1398556800
1430,886,1193099400
1430,886,1193703300
1430,886,1194311700
1430,886,1194916500
1430,886,1195521300
1430,886,1196123400
1430,886,1196128800
1430,886,1196728200
1430,886,1196733600
1430,886,1197332100
1430,886,1197338400
1430,886,1197936900
1430,886,1197943200
1430,886,1199127600
1430,886,1199751300
1430,886,1199757600
1430,886,1200356100
1430,886,1200362400
1430,886,1201565700
1430,886,1201572000
1430,886,1202170500
1430,886,1202176800
1430,886,1202775300
1430,886,1202781600
1430,886,1203380100
1430,886,1203386400
1430,886,1204596000
1430,886,1204587900
1430,886,1203984900
1430,886,1203991200
1430,886,1205189100
1430,886,1205197200
1430,886,1205793900
1430,886,1205802000
1430,886,1206398700
1430,886,1206406800
1430,886,1207003500
1430,886,1207011600
1430,886,1208221200
1430,886,1207608300
1430,886,1207616400
1430,886,1208213100
1430,886,1208817900
1430,886,1208826000
1430,886,1209422700
1430,886,1209429900
1430,886,1210027500
1430,886,1210034700
1430,886,1210632300
1430,886,1210639500
1430,886,1211237100
1430,886,1211244300
1430,886,1212446700
1430,886,1212453900
1430,886,1213051500
1430,886,1213058700
1430,886,1213663500
1430,886,1213656300
1430,886,1214261100
1430,886,1214268300
1430,886,1214873100
1430,886,1214865900
1430,886,1215470700
1430,886,1215477900
1430,886,1216077300
1430,886,1216682100
1430,886,1217286900
1430,886,1217891700
1430,886,1218496500
1430,886,1219102200
1430,886,1220916600
1430,886,1219707000
1430,886,1221521400
1430,886,1222126200
1430,886,1222731000
1430,886,1223341200
1430,886,1223334000
1430,886,1223938800
1430,886,1223946000
1430,886,1224543600
1430,886,1224550800
1430,886,1225148400
1430,886,1225155600
